"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G40760",831.467846460248,0.230295287674723,0.167836566595134,1.37214012623516,0.170019820061492,0.999646927568409
"AT5G58680",6.57918757835115,1.17292096618989,1.42046267545712,0.825731634104662,0.408956343162019,0.999646927568409
"AT5G60540",282.807376669114,-0.250551212587688,0.31164511952852,-0.803963216131031,0.421418219016913,0.999646927568409
"AT5G09450",129.798007689982,-0.188675183795347,0.218427964874759,-0.863786758730862,0.387705043111753,0.999646927568409
"AT5G18525",371.77859226011,-0.0889936894107537,0.263230380017238,-0.338082896833283,0.735300718835699,0.999646927568409
"AT5G66490",105.369998586246,-0.712776441949259,0.500949516013948,-1.42285084457375,0.154779398413431,0.999646927568409
"AT5G04920",341.674177012667,0.137049862090264,0.220792671754362,0.620717440489763,0.534785552210291,0.999646927568409
"AT5G56360",466.89962740873,-0.114550439134259,0.177960238582431,-0.643685578569277,0.519779343458783,0.999646927568409
"AT5G01740",31.4466989661948,0.278182085522714,0.544333825702867,0.51105052154992,0.609315680716789,0.999646927568409
"AT5G28610",28.8859823034406,0.838086593514509,0.621215098485335,1.34910853834357,0.177302106146545,0.999646927568409
"AT5G27200",3.08445345796362,-1.36386597285177,1.29461556982527,-1.0534910939128,0.292115973958082,0.999646927568409
"AT5G57060",62.3618135621427,0.541343733532572,0.485875960698391,1.11416035638901,0.265210399286372,0.999646927568409
"AT5G57950",66.4544811078125,-0.200862815781444,0.315641380124554,-0.636364014446339,0.524539190063421,0.999646927568409
"AT5G64600",72.4596312385464,-0.171215744810593,0.302696848529564,-0.565634381865296,0.571642350278678,0.999646927568409
"AT5G51110",52.0344156563724,-0.605636607413414,0.5514823003107,-1.09819772469978,0.272118159566479,0.999646927568409
"AT5G51930",4.64738688403658,-0.198338704502135,1.02805837791637,-0.1929255271516,0.847017292804545,0.999646927568409
"AT5G43580",767.262276069016,-0.730893075102945,0.567826061990504,-1.28717775394249,0.19803233922957,0.999646927568409
"AT5G65207",182.145542264052,0.385752218568825,0.33614747380914,1.14756839965976,0.251146781274201,0.999646927568409
"AT5G52710",11.2780193594518,0.960262723885745,1.03318528030948,0.929419671559884,0.352671637059004,0.999646927568409
"AT5G67090",30.3390098431507,-0.113818116784673,0.397951715912269,-0.286009865603307,0.774870565391177,0.999646927568409
"AT5G09910",1.18218131913527,-0.785088811704543,1.82024042296609,-0.431310502612197,0.66624261476508,0.999646927568409
"AT5G46100",31.1614563654853,0.53556531777207,0.424037764642973,1.26301325596082,0.206584415833149,0.999646927568409
"AT5G47060",133.629777390558,0.73073655772173,0.645276014017267,1.1324402919805,0.257449373412233,0.999646927568409
"AT5G58100",491.994718899494,0.0552718107216445,0.157455437816074,0.351031450474313,0.72556475382662,0.999646927568409
"AT5G13530",499.918754785716,0.00456262908075671,0.291456536983501,0.0156545779620479,0.987509964087078,0.999646927568409
"AT5G67470",218.211207267419,-0.281737172624189,0.202689749536353,-1.38999220862749,0.164531243308797,0.999646927568409
"AT5G20710",12.6317842086302,-0.2744422360986,0.659245888431177,-0.416297228264399,0.677192520534558,0.999646927568409
"AT5G13640",327.862999604103,-0.050146153708614,0.180010565175871,-0.278573391842979,0.780572234878596,0.999646927568409
"AT5G51100",33.4083669646218,0.193305120575336,0.378179574079469,0.511146380779189,0.609248560950028,0.999646927568409
"AT5G37510",1873.05224806834,0.126323344794535,0.259054491882249,0.487632327379036,0.625810293248623,0.999646927568409
"AT5G60530",208.318385596781,-1.17802679567661,1.46516436110861,-0.804023648777031,0.421383317322338,0.999646927568409
"AT5G58960",55.3277454429884,-0.180644959301161,0.420354299933589,-0.429744525819531,0.667381490264791,0.999646927568409
"AT5G01880",9.16108918338981,-0.481982104134985,0.774799708016464,-0.622073161809637,0.533893761503631,0.999646927568409
"AT5G08310",40.7934283148642,0.310595612695754,0.337766365850416,0.919557552492676,0.357804017230359,0.999646927568409
"AT5G67590",536.094560357032,0.132045090793646,0.342076618163824,0.386010278932329,0.69948905620289,0.999646927568409
"AT5G42140",102.645955486771,0.258176881053014,0.230934050404629,1.11796801121641,0.263580655798073,0.999646927568409
"AT5G48880",123.697795515956,-0.458157816293126,0.542380995736375,-0.844715836090641,0.398269515523359,0.999646927568409
"AT5G54640",130.357887558227,0.0737116996483664,0.470940645303494,0.156520148310545,0.875623038910452,0.999646927568409
"AT5G27690",33.5322951455812,0.495003850278833,0.59069586225364,0.838001215025071,0.402030021105387,0.999646927568409
"AT5G65720",743.64068775962,0.0827557974560907,0.244333992675031,0.338699484873386,0.734836128762837,0.999646927568409
"AT5G13000",587.342314663727,0.0900594015448983,0.182174479029161,0.494357947528328,0.621053407302191,0.999646927568409
"AT5G20610",392.968002475765,-0.0296191922417226,0.239604448344683,-0.123617038190851,0.901618501437586,0.999646927568409
"AT5G44390",77.2129549223751,0.0554954750950322,0.280023391929426,0.198181568734867,0.842903007502179,0.999646927568409
"AT5G11800",201.015457629963,0.0889850878799544,0.319555733527081,0.278465001700285,0.78065542755548,0.999646927568409
"AT5G13800",282.804709757771,0.314996103303159,0.341772398340937,0.921654600641369,0.356708768424178,0.999646927568409
"AT5G62930",215.396142818262,-0.313909297048712,0.241385002072495,-1.30045070884079,0.193446539743687,0.999646927568409
"AT5G43070",41.3223633830442,-0.287314109043736,0.416750794716009,-0.689414663838911,0.490562358109454,0.999646927568409
"AT5G51451",4.71591800216804,-0.859611111236665,0.922806650548851,-0.931518114575139,0.351585618738935,0.999646927568409
"AT5G13810",389.117809486685,0.283510236878149,0.258035481254318,1.09872578569427,0.271887691725809,0.999646927568409
"AT5G12860",645.468734253419,0.0402289022728511,0.370779722657278,0.108498118463819,0.913600572953635,0.999646927568409
"AT5G05750",213.206059568019,-0.226016231824531,0.269064624976783,-0.840007235600122,0.400904329621804,0.999646927568409
"AT5G25560",1620.57519036741,0.207034268851496,0.383104352073682,0.540412208138207,0.588912790502878,0.999646927568409
"AT5G02310",872.566747421213,0.0968760400056877,0.160186522064075,0.604770231336549,0.545331675844997,0.999646927568409
"AT5G52310",98.4061712129245,0.0563168387601056,0.54833314382889,0.102705516516579,0.918196695254718,0.999646927568409
"AT5G51200",506.818153405264,0.217633600925924,0.239143896952782,0.910052916670898,0.362794603468827,0.999646927568409
"AT5G38350",122.135725439562,-0.1144628312491,0.271648232442009,-0.421364167254558,0.673489180685627,0.999646927568409
"AT5G07870",444.676027395326,0.19253175764741,0.162382641512636,1.18566711228446,0.235753787219924,0.999646927568409
"AT5G14890",16.585601683214,0.175312475657625,0.4941114348575,0.354803518579134,0.722736792216929,0.999646927568409
"AT5G49945",110.880404856684,-0.126815704513455,0.286412694211703,-0.442772639189376,0.657930195585876,0.999646927568409
"AT5G58240",136.882768856349,0.102594548104072,0.237596712174541,0.431801211241949,0.665885899124313,0.999646927568409
"AT5G54960",737.279848530674,0.0107241531914002,0.349069505521924,0.030722114139892,0.975491154951802,0.999646927568409
"AT5G66000",12.6442949871117,-0.424792070046578,0.666072931604807,-0.637756092299236,0.523632465602989,0.999646927568409
"AT5G44582",4.95418918927709,0.00461564517897801,1.13941403715839,0.00405089372998166,0.996767863275151,0.999646927568409
"AT5G52430",59.5052216049453,-0.0860661837396693,0.382987919577277,-0.224722972553977,0.82219479214443,0.999646927568409
"AT5G16180",86.7647494613475,-0.422905991497046,0.338098890198683,-1.25083519572787,0.210994611101134,0.999646927568409
"AT5G25010",18.7476700578225,-0.478370581302245,0.604643175579884,-0.791161796944889,0.428849581556129,0.999646927568409
"AT5G42655",24.0452103335156,-0.416529589178338,0.682647759937356,-0.610167664238086,0.541750747531977,0.999646927568409
"AT5G02550",20.5019412800105,-0.572607141303787,0.663175298574853,-0.863432553254478,0.387899687649856,0.999646927568409
"AT5G62100",12.1718543842144,-0.249779299076419,0.785126451182967,-0.31813894271435,0.750379544957637,0.999646927568409
"AT5G47940",216.414195316181,-0.355489808976441,0.484488453121113,-0.73374258289614,0.463105640310161,0.999646927568409
"AT5G45680",3.75335343006728,0.605871187314214,1.01191250365568,0.598738710239686,0.549347138983008,0.999646927568409
"AT5G42770",45.9589445801121,0.118658446713295,0.337507618541891,0.351572646644027,0.72515878194875,0.999646927568409
"AT5G55680",4.4655867900733,0.429413732642944,1.06321756003502,0.403881339797285,0.686299978863544,0.999646927568409
"AT5G67150",64.9991096402233,0.145597236718577,0.305010998108845,0.477350776271417,0.633112359483323,0.999646927568409
"AT5G01760",3.0963008674732,0.694071196729863,1.20269653369166,0.577095865238276,0.563874697348461,0.999646927568409
"AT5G12170",257.720554718846,-0.140801261623402,0.19172484126249,-0.734392375532762,0.462709632315879,0.999646927568409
"AT5G14230",155.367718558967,0.450644279218891,0.437732983506896,1.029495825534,0.303246740402654,0.999646927568409
"AT5G61670",179.336355609911,-0.0140524456423021,0.222548930274059,-0.0631431731664456,0.94965249565406,0.999646927568409
"AT5G45820",4.04918975509483,-0.974697429616963,1.48737614676151,-0.655313339358837,0.512266034112954,0.999646927568409
"AT5G38290",23.702978208976,-0.0727182710725355,0.45007327212215,-0.161569850014999,0.871644601511037,0.999646927568409
"AT5G10810",137.225391942165,0.127512333239607,0.307303360347078,0.41493959940949,0.67818612004544,0.999646927568409
"AT5G61430",97.2231112847191,0.296466137345118,0.658596450754283,0.450148398166402,0.652603441068607,0.999646927568409
"AT5G54720",7.74817700806198,1.30611276637074,1.060593760678,1.23149203285505,0.218138894637985,0.999646927568409
"AT5G13420",2760.15253496837,0.726355916389549,0.643886448900603,1.12808076273349,0.25928581268318,0.999646927568409
"AT5G19960",101.744327818299,-0.159704720877437,0.337765163332415,-0.472827686851359,0.636336119414158,0.999646927568409
"AT5G41190",247.021084436514,0.00824978898355043,0.188535166878805,0.0437572953636474,0.965097867819406,0.999646927568409
"AT5G45210",34.051909591421,0.0444794759356322,0.421060740037872,0.10563672103847,0.915870588567202,0.999646927568409
"AT5G58610",7.62687632894878,0.380420649761838,1.1536677382035,0.329748884504851,0.741589713186656,0.999646927568409
"AT5G23360",21.9656727724957,0.0488649328191781,0.471383187428858,0.103662867328192,0.917436895422878,0.999646927568409
"AT5G08790",1314.98148494056,0.661810349573702,0.540477272107011,1.2244924693941,0.2207665054171,0.999646927568409
"AT5G17420",235.302238421387,-0.107603610022489,0.471213639763383,-0.228354192116598,0.819370898038529,0.999646927568409
"AT5G22940",74.9214675048366,-0.580996344924024,0.498358710853024,-1.16581958390885,0.24368739747212,0.999646927568409
"AT5G07320",77.4884476986003,-0.110824352940709,0.339155177369939,-0.326765918185662,0.743844938917541,0.999646927568409
"AT5G26910",99.6172813805477,0.231626560180829,0.329521197545589,0.702918543347378,0.482106514305039,0.999646927568409
"AT5G10630",157.667931703131,0.0838320866885223,0.213259170040405,0.393099563655993,0.694245946364389,0.999646927568409
"AT5G56960",7.33519047876696,1.39560594170113,1.00002522536991,1.39557073791303,0.162843799368547,0.999646927568409
"AT5G22360",226.106713913341,-0.208273128047496,0.256741910157463,-0.81121593245045,0.41724167761487,0.999646927568409
"AT5G05520",249.907338885138,-0.202234495709688,0.235227317171333,-0.859740688886002,0.38993200019116,0.999646927568409
"AT5G54790",14.3346363445202,-0.877281640717299,1.0097793963132,-0.868785443553645,0.384964496413465,0.999646927568409
"AT5G23480",1.78579937566176,0.62196144253633,1.59097325770042,0.390931424853305,0.695847925000231,0.999646927568409
"AT5G02170",44.1288436883242,-0.30226142057981,0.423822964387808,-0.713178487193143,0.475735316586705,0.999646927568409
"AT5G22580",3.11480078079483,0.202174562666066,1.18164020036839,0.171096550881592,0.864147847882129,0.999646927568409
"AT5G12110",123.505388746956,-0.209774863767214,0.43603378775616,-0.481097726042562,0.630447044162429,0.999646927568409
"AT5G60270",154.243575502594,-0.0542051312108514,0.414799052329676,-0.130678049784381,0.896029997155909,0.999646927568409
"AT5G18580",300.2511811448,0.0373436754542462,0.197293123765796,0.189280167202261,0.849873238633663,0.999646927568409
"AT5G43155",17.9123830878412,-0.012037909286837,0.529154501667929,-0.0227493279352112,0.981850227999752,0.999646927568409
"AT5G13310",69.2464473957282,-0.0367919942099636,0.326150243352213,-0.112806888726529,0.91018365679423,0.999646927568409
"AT5G37290",22.8402984022072,-0.158823860479816,0.50071516181262,-0.317194030843532,0.751096378948085,0.999646927568409
"AT5G55600",510.372301313232,0.143648835165638,0.257710192913283,0.557404554091404,0.577251054669435,0.999646927568409
"AT5G16760",359.442038494949,0.136516529037532,0.171211867227003,0.797354361286945,0.425245257029101,0.999646927568409
"AT5G35730",316.830526161638,-0.113711361460163,0.189997563040325,-0.598488526066143,0.54951401261888,0.999646927568409
"AT5G64870",57.1962739136207,1.23720520119849,1.28701355800649,0.961299275754984,0.336401711978449,0.999646927568409
"AT5G50930",9.39801643102149,0.755209513733321,0.654579272109912,1.15373270421327,0.248609771486347,0.999646927568409
"AT5G14000",160.850171536094,-0.218384329678699,0.268849235161921,-0.812292917802695,0.41662357339484,0.999646927568409
"AT5G61520",2.78796028890665,1.59691683729454,1.22531907064328,1.3032661251703,0.192483921764605,0.999646927568409
"AT5G13060",36.887616358245,-0.337018573672807,0.389958245255901,-0.864242717708526,0.387454570205643,0.999646927568409
"AT5G33280",102.803606610161,-0.150013452781819,0.277199292038431,-0.541175454232479,0.588386654278652,0.999646927568409
"AT5G50820",38.4467322357954,0.361442058915628,0.367755468540484,0.982832588051204,0.325689840182723,0.999646927568409
"AT5G60640",1277.47314572167,-0.051129595250926,0.165062550364059,-0.30975890738484,0.756744302738075,0.999646927568409
"AT5G06960",196.820685774144,0.188709034502455,0.18766588303495,1.00555855678526,0.314627968102653,0.999646927568409
"AT5G54540",405.155299666566,-0.418211091577716,0.352960555722988,-1.1848663676344,0.236070286872238,0.999646927568409
"AT5G37070",170.827439676365,0.220590248502325,0.251819178069915,0.875986690898817,0.381037269097517,0.999646927568409
"AT5G01830",239.016214891409,-0.164098177568153,0.249533676163292,-0.657619364613412,0.510782748169019,0.999646927568409
"AT5G03550",19.539136223747,-0.457904476550689,0.553116068346161,-0.827863269132358,0.407747938681496,0.999646927568409
"AT5G03140",61.7093668581493,-0.383183789561661,0.378491196219652,-1.01239815718008,0.311347719122168,0.999646927568409
"AT5G16620",232.5323501343,-0.103486542033308,0.280018560087686,-0.369570295629341,0.711702687124727,0.999646927568409
"AT5G05690",213.716361513282,-0.398808830385979,0.397934584193959,-1.00219695956759,0.31624847596884,0.999646927568409
"AT5G63020",62.4902114861472,-0.468858196478322,0.607068237112025,-0.772331951855687,0.439917845734974,0.999646927568409
"AT5G52640",2639.14942267926,0.998654337947238,0.768661415473326,1.299212264131,0.193871093804699,0.999646927568409
"AT5G47635",57.4228240008909,0.273384686070891,0.367316739336099,0.744275054180802,0.456710089766281,0.999646927568409
"AT5G59780",1085.48148452454,-0.365726941955349,0.68488620213783,-0.533996656398911,0.593343847380081,0.999646927568409
"AT5G51660",261.646530449028,0.112728518209442,0.235249046870919,0.479187991232528,0.631804896567318,0.999646927568409
"AT5G37350",226.902494144708,0.268189500815748,0.238248887817911,1.12566947645405,0.260305448250158,0.999646927568409
"AT5G52800",10.7578601594486,-0.202124603479653,0.636733298829152,-0.317439976598251,0.75090977758243,0.999646927568409
"AT5G61780",888.845526077738,-0.164677956413907,0.168087674350381,-0.979714646242493,0.327226994381313,0.999646927568409
"AT5G48170",21.3427833160746,0.493238564106283,0.651206952344663,0.757422141041927,0.44879699541586,0.999646927568409
"AT5G42270",509.79870391974,-0.0652645891821377,0.279171558242254,-0.233779506741527,0.815156160019464,0.999646927568409
"AT5G13410",16.299856287704,-0.782611645733611,0.607930872161367,-1.28733657323768,0.197977001209666,0.999646927568409
"AT5G57015",171.452631600437,0.257158969069976,0.329717266142168,0.779937830004613,0.435427469943412,0.999646927568409
"AT5G63710",289.143128114799,0.441616950978773,0.378278698669877,1.16743806228479,0.243033507568605,0.999646927568409
"AT5G39330",1.38563773227492,-1.9355886797851,1.76725321134113,-1.09525260294547,0.273405985967962,0.999646927568409
"AT5G56290",320.740850115218,-0.202795010536095,0.202410820444713,-1.00189807091606,0.316392824414339,0.999646927568409
"AT5G45220",70.7873714222577,-0.566314329803078,0.578227849063249,-0.97939649693547,0.327384107316601,0.999646927568409
"AT5G15150",57.2096454413851,-1.15005859091465,0.822426267769621,-1.39837288275526,0.162001121923566,0.999646927568409
"AT5G59400",50.3439259124483,0.450790067279701,0.32832742034494,1.37298939822359,0.169755642579128,0.999646927568409
"AT5G49700",113.724415901959,0.0439706365907695,0.288114251662463,0.152615277922048,0.878701676105129,0.999646927568409
"AT5G44080",137.183680178292,0.0923428617796486,0.255131698168048,0.361941939957711,0.717395418091337,0.999646927568409
"AT5G26790",3.02434518310742,-0.662653447111367,1.1198861635893,-0.591715005199746,0.554041446820315,0.999646927568409
"AT5G42440",128.890123525053,0.0327888535401527,0.231898179106487,0.141393320406782,0.88755923080313,0.999646927568409
"AT5G45510",3144.82283032463,-0.0804986428475579,0.262510637372803,-0.306649070122207,0.759110499279133,0.999646927568409
"AT5G66250",371.80693802956,-0.15897169097436,0.251935086905129,-0.63100258454363,0.528038834525118,0.999646927568409
"AT5G42880",105.492207212021,-0.164111078640883,0.273313164403638,-0.600450691787824,0.548205912933971,0.999646927568409
"AT5G35670",42.2271763806341,-0.0695117780607385,0.481362074206273,-0.144406428726978,0.885179540629251,0.999646927568409
"AT5G22840",117.405488343356,0.0539787983935295,0.252421526891463,0.213843878762129,0.830668806018316,0.999646927568409
"AT5G54800",945.707637801492,0.233157958506366,0.357328915451976,0.652502354060687,0.514077154740077,0.999646927568409
"AT5G22800",110.482719954302,0.561858040238169,0.437128611696545,1.28533805659056,0.19867417688249,0.999646927568409
"AT5G36907",4.75558388376413,3.0940810813921,1.53238434233121,2.01912861931563,0.0434738529564996,0.999646927568409
"AT5G03720",26.2204276351647,0.375135296538168,0.560762140641039,0.668974007605666,0.503512058686782,0.999646927568409
"AT5G03330",258.149063248397,0.2899510956363,0.421346064121685,0.68815427584619,0.491355634320795,0.999646927568409
"AT5G18420",225.304095008561,0.071180147427464,0.267894525317851,0.265702135357228,0.790468618705479,0.999646927568409
"AT5G56860",2.47752996106377,-0.396036851850606,1.43618096842587,-0.275756927961999,0.782734767910304,0.999646927568409
"AT5G63770",205.316751743981,-0.112098403626293,0.223680337875262,-0.50115448094864,0.616262406783439,0.999646927568409
"AT5G03270",2.46622819329044,1.49918281895753,1.44961161616881,1.03419619588847,0.301044452190116,0.999646927568409
"AT5G18460",45.0700753219205,-0.104389410369752,0.417039100003856,-0.250310847037572,0.802346968701055,0.999646927568409
"AT5G13730",3.74417877872274,-0.957903137924411,1.35582618158774,-0.706508806905217,0.479871777837966,0.999646927568409
"AT5G10190",173.743136970165,0.140019239478893,0.282747208262372,0.49520998046058,0.620451906290139,0.999646927568409
"AT5G42240",45.3894408526216,-0.0503714324669778,0.384929342595979,-0.130858905500087,0.895886923723584,0.999646927568409
"AT5G06820",6.88456526890281,-0.268165883168983,0.889172842019835,-0.301590276373962,0.762964421379226,0.999646927568409
"AT5G52950",34.0472899677498,0.330734165309684,0.391430747866535,0.844936600183626,0.398146238054867,0.999646927568409
"AT5G55210",47.7290294550582,-0.587475067017286,0.340176171384673,-1.72697301114888,0.0841725106313112,0.999646927568409
"AT5G40540",119.086959686839,0.304917849908593,0.340912555300005,0.894416603812857,0.371099031979624,0.999646927568409
"AT5G04170",591.879186051633,-0.101344159369514,0.167800303137715,-0.60395695046117,0.54587226387142,0.999646927568409
"AT5G58020",335.365242203611,0.138096867414833,0.284841060148918,0.484820788627295,0.627803474926279,0.999646927568409
"AT5G22750",82.5364809585247,0.0711298951919162,0.275114489458126,0.25854652487412,0.795985147441077,0.999646927568409
"AT5G28520",3.90643345406025,2.26254046543478,1.11309201488475,2.03266256084772,0.0420866262411024,0.999646927568409
"AT5G61410",288.38709984555,-0.248367363661707,0.297449193926104,-0.834990878218381,0.403722844333636,0.999646927568409
"AT5G16840",292.335887967103,-0.0901998813476938,0.26228951378334,-0.343894348068379,0.730925742523629,0.999646927568409
"AT5G13260",292.293123339266,-0.0375900551219691,0.261193108117925,-0.143916718908976,0.88556623334652,0.999646927568409
"AT5G53560",1428.79243901414,0.155184811868145,0.228228332807751,0.679954193061845,0.496533465662347,0.999646927568409
"AT5G24010",97.0113475433409,0.102947393566206,0.323977127366744,0.317761301246643,0.750666007489671,0.999646927568409
"AT5G23320",16.526408121995,-0.107482319793255,0.530318367265683,-0.202675084303478,0.839388998837213,0.999646927568409
"AT5G49020",118.0978574229,0.0872503264576289,0.302089398242614,0.288822868214516,0.772716931238677,0.999646927568409
"AT5G60660",372.207444144295,-1.27363575551223,0.842570809592988,-1.51160678842822,0.130633923713152,0.999646927568409
"AT5G16010",264.109415623354,-0.0109413144385094,0.23899895541808,-0.0457797584067673,0.963485792344453,0.999646927568409
"AT5G39940",53.3618689649536,0.510387313701205,0.335119257564205,1.52300204235031,0.127758194462448,0.999646927568409
"AT5G51830",785.895790462114,1.06598153571524,0.666529919576407,1.59930035307746,0.109753881134356,0.999646927568409
"AT5G11350",129.19568582413,-0.241179773192284,0.227381352982585,-1.06068404479393,0.288833513312282,0.999646927568409
"AT5G03050",13.7168748875102,-0.109144406251456,0.632182093917377,-0.172647101684156,0.862928825986736,0.999646927568409
"AT5G61390",54.5235430972526,0.472527655840545,0.529270953335136,0.892789700366077,0.371969803034883,0.999646927568409
"AT5G61640",173.950153435857,0.295255773217814,0.273809795299123,1.07832436343361,0.280889028093329,0.999646927568409
"AT5G57345",26.6797692994692,-0.1301515676678,0.409262780387563,-0.318014669070442,0.75047380978745,0.999646927568409
"AT5G24105",7.77773452872944,-1.30137651690373,1.03506528858985,-1.2572893045971,0.208648895443942,0.999646927568409
"AT5G43040",27.8565370242342,-0.590511206522734,0.680127016029036,-0.868236656691673,0.385264790732972,0.999646927568409
"AT5G38790",7.7322489685818,0.00137190143685586,0.797838403067049,0.00171952294046263,0.998628019869961,0.999646927568409
"AT5G65740",52.5617613321817,-0.194304529894129,0.3687094151705,-0.526985539016621,0.598203630735734,0.999646927568409
"AT5G01420",4.95845488247325,1.09658288523591,0.859570253791816,1.27573386863792,0.20204961179451,0.999646927568409
"AT5G35735",699.854963359184,1.0129190045855,0.792911132630637,1.27746851179267,0.20143689034726,0.999646927568409
"AT5G65690",141.627942486433,-1.34786295258107,0.92437552474772,-1.45813353609609,0.144803739215154,0.999646927568409
"AT5G54020",30.9860467777293,-0.298472380374879,0.45847094597134,-0.651017001181001,0.51503551226555,0.999646927568409
"AT5G50410",63.1231939675089,0.156404998596447,0.389937142853789,0.401103104597279,0.688344215198393,0.999646927568409
"AT5G04490",45.5385166177757,-0.317989523579421,0.396084841916984,-0.802831842896097,0.422071934528517,0.999646927568409
"AT5G10960",2079.21993880562,-0.0489635324915571,0.175061185821035,-0.279693823973137,0.77971241705484,0.999646927568409
"AT5G10820",279.710112709949,-0.0010573605856494,0.220385191072036,-0.00479778419097037,0.996171936754161,0.999646927568409
"AT5G45610",49.8470209068712,0.269631329699624,0.337768248868218,0.798273166892078,0.424711985993349,0.999646927568409
"AT5G66130",28.7909379502704,0.174265812820017,0.522746645637066,0.333365721759231,0.738858234798081,0.999646927568409
"AT5G48020",289.84417443395,0.140812226688134,0.206829021601437,0.680814643892103,0.495988782852227,0.999646927568409
"AT5G12240",92.4274367625683,0.125066663703768,0.242210014817122,0.516356286085854,0.605605590965066,0.999646927568409
"AT5G11500",1266.56519435504,-0.0499764632356603,0.161817456215658,-0.308844697008804,0.757439666793469,0.999646927568409
"AT5G62540",251.080149444672,0.200445038960093,0.310076449048974,0.646437482030229,0.517996072823144,0.999646927568409
"AT5G49710",334.517352682102,-0.0477598459558569,0.216872866374101,-0.220220476421758,0.82569945017451,0.999646927568409
"AT5G09930",2.16226570775879,3.32586378025494,2.65039988659539,1.25485357778491,0.209531918696597,0.999646927568409
"AT5G47530",61.2939897617998,0.041113353209324,0.337451300571495,0.121834922964279,0.903029755439496,0.999646927568409
"AT5G22270",26.6706151172804,0.268792202966709,0.478733069463592,0.561465710459242,0.574480099480429,0.999646927568409
"AT5G02450",568.647104898962,0.121756382828901,0.3851420000281,0.316133745008381,0.751900994350928,0.999646927568409
"AT5G39670",282.970445920585,1.50689152714897,0.960767061801331,1.56842546654724,0.116781871680914,0.999646927568409
"AT5G51510",147.46283847358,-0.210849002115686,0.253235431030316,-0.832620464118403,0.405058813897051,0.999646927568409
"AT5G61840",284.239837820831,-0.187786963047061,0.209973417229181,-0.894336842849472,0.371141693100606,0.999646927568409
"AT5G53400",380.32705051314,0.352164302416115,0.306157753591145,1.1502707290125,0.250032382786548,0.999646927568409
"AT5G21020",1885.05934415136,-0.577337403303525,0.421406399747757,-1.37002523846127,0.170679023357436,0.999646927568409
"AT5G36220",30.1527154387143,-0.169194536563989,0.477369322341931,-0.354431105321004,0.723015826895474,0.999646927568409
"AT5G49770",264.55928076618,-0.105969644684318,0.441746008662573,-0.239888176930338,0.810416946727007,0.999646927568409
"AT5G40405",17.2011185489746,0.214973948546724,0.559163035472471,0.384456652012198,0.700640018412146,0.999646927568409
"AT5G37710",133.784496799136,-0.0129037128215177,0.28170538514107,-0.0458057016377443,0.963465114332998,0.999646927568409
"AT5G50310",272.79131135625,-0.0297509639556392,0.202183849475858,-0.147148073561591,0.883015145617215,0.999646927568409
"AT5G10150",3.643017800583,0.633860726524369,0.990893955352195,0.639685733373027,0.522376932373063,0.999646927568409
"AT5G40690",430.564573222085,0.366890186869338,0.323183382740645,1.13523840167168,0.256275443538078,0.999646927568409
"AT5G49665",209.306778586011,0.734246117049166,0.589236535454539,1.24609740379178,0.21272863785972,0.999646927568409
"AT5G24340",86.8931398406417,-0.250725750419702,0.293830682980161,-0.853300097446361,0.393492906057591,0.999646927568409
"AT5G25270",411.807891595918,-0.210052708298661,0.225265198849875,-0.932468527633721,0.351094444192805,0.999646927568409
"AT5G10560",288.153805996532,-0.30031685674292,0.295714255827854,-1.01556435249353,0.309836887387247,0.999646927568409
"AT5G02790",389.374100793078,0.19714685715116,0.25083714268391,0.785955600680688,0.431893498988759,0.999646927568409
"AT5G48820",18.1920069605422,0.339777018533862,0.489163269186315,0.694608610125317,0.487300614896212,0.999646927568409
"AT5G55040",628.167553266488,0.189779696436933,0.199843106497264,0.949643446618117,0.34229345453183,0.999646927568409
"AT5G67540",130.137779255803,-0.156456168511241,0.272838216453917,-0.573439346381546,0.566347255808257,0.999646927568409
"AT5G26660",99.5710705124633,-0.297346562513635,0.698294564164999,-0.42581824028545,0.670240294646153,0.999646927568409
"AT5G47210",1705.9692136338,0.00655514363789594,0.284565715259826,0.0230356057893717,0.981621871165354,0.999646927568409
"AT5G24500",158.411439709228,0.125872432199394,0.219536809679319,0.573354565839131,0.566404646531617,0.999646927568409
"AT5G57150",452.932849722619,-0.146282462061805,0.393565285759137,-0.371685378144175,0.710127112864225,0.999646927568409
"AT5G15200",2448.09353581621,0.0569851434175054,0.324164367905639,0.175790892088711,0.860458225271216,0.999646927568409
"AT5G02160",41.7280886181723,-0.48585995525546,0.707015362790866,-0.687198582697809,0.491957597379194,0.999646927568409
"AT5G53450",318.57653803058,0.0821774476562229,0.275309717923877,0.298490907897937,0.76532851447172,0.999646927568409
"AT5G24260",267.816265965718,-0.15436059840473,0.287543482801926,-0.536825237353967,0.591388337192077,0.999646927568409
"AT5G56280",207.324084367066,0.141996638904081,0.254106723069277,0.558807091717007,0.57629338203611,0.999646927568409
"AT5G10390",51.012131023713,-0.100762167561801,0.524643216461904,-0.19205845877761,0.847696414181454,0.999646927568409
"AT5G08740",99.5264834093047,-0.0915391226119177,0.249797753832812,-0.366452945262206,0.71402711845641,0.999646927568409
"AT5G35430",295.16101393181,-0.0311309671762863,0.186531985099594,-0.166893453472147,0.867453884279534,0.999646927568409
